rowID	N170f	B150f	G100m	I180f	N110m	E270f	blank4	neat_qc2	pooled_qc2	E280m	blank1	G150f	B190m	H150m	H140f	O120f	L100f	I190f	M270m	F110m	blank2	blank3	neat_qc1	pooled_qc1	O110m	F140f	L120m	M280f
met_8474	185000	163000	175000	78800	93700	121000	0	0	102000	89200	0	152000	144000	101000	52700	97500	146000	57300	81200	92000	0	0	0	145000	83200	84500	117000	78400
met_8475	153000	105000	171000	99400	81500	85100	0	0	88500	88300	0	111000	148000	68600	52700	86100	83200	62100	45700	122000	0	0	0	118000	108000	107000	87100	76400
met_848	465000	941000	377000	411000	453000	915000	92900	97400	649000	911000	3900	1020000	1000000	605000	319000	704000	701000	365000	303000	718000	12500	22400	39000	221000	144000	247000	511000	230000
met_8482	5850	66000	4050	68500	1990	7010	1420	0	67700	4160	0	0	0	133000	52500	0	358000	2160	0	53100	1550	0	1650	83000	70900	2240	236000	2350
met_8491	113000	88400	107000	67500	48100	113000	0	0	78300	66700	0	83600	75300	55200	52300	81700	73000	42700	49400	72400	0	0	0	89900	62900	72900	67900	45500
met_8493	128000	195000	75300	45400	66800	128000	0	4160	82700	108000	3610	115000	68900	64300	52300	55200	58300	48500	82400	72700	0	0	0	106000	73500	63900	85900	76500
met_8494	44300	61400	51300	23000	73000	81700	91600	176000	18400	33500	67400	20100	33200	55000	52300	55100	42700	41800	43900	57800	56800	22000	25500	0	7630	14100	29900	40200
met_8506	120000	19900	119000	94100	29400	159000	33000	49200	10200	3450	122000	62100	68400	91800	52000	81000	87300	127000	98200	60000	70100	18800	12200	5350	4000	76700	88300	98900
met_8517	57200	65300	107000	103000	52900	55300	0	0	74800	36800	0	52000	161000	69700	51800	57800	54000	70700	56500	41900	0	0	0	84700	37600	79000	50300	58400
met_852	102000	101000	94400	91200	91700	90500	92600	86300	81800	68800	164000	74400	79700	73800	73200	76600	66500	67700	61600	63300	146000	124000	132000	120000	118000	121000	92200	104000
met_8536	94600	93200	74500	67800	58100	104000	0	0	72800	45400	0	86600	130000	60800	51600	54400	72900	95800	53800	49300	0	0	0	78600	33700	51800	38000	96500
met_8538	52500	41300	57300	58500	36900	82900	27500	12600	19900	22500	34900	46900	51200	44800	51600	51500	59600	56000	71100	25600	29500	11300	9240	14000	19300	56600	42300	54200
met_8581	66500	61700	59500	64000	59200	53700	28400	10800	65400	51200	29700	60100	71600	60400	50700	55200	58000	53900	55400	45200	29900	27500	33600	76300	62400	53300	62600	64000
met_8593	341000	92000	170000	125000	98100	98400	0	0	96000	69400	4000	115000	165000	60600	50500	269000	71500	94600	72300	47000	0	3340	0	103000	101000	58400	104000	127000
met_8603	494000	44400	978000	57700	224000	466000	0	0	201000	109000	0	248000	230000	139000	50300	115000	32800	51500	66300	202000	0	0	0	237000	95400	335000	38200	62900
met_8604	78000	125000	69600	49500	25200	108000	0	0	72700	87700	0	64200	90300	49300	50300	63000	84700	48500	59300	82800	0	0	0	74300	59700	70500	86600	103000
met_8606	64900	59800	63000	104000	60800	60800	0	0	74100	54900	0	71000	70400	65000	50300	75000	74600	101000	88300	89200	0	0	0	62100	47200	86900	67100	52800
met_8619	26000000	12800000	22600000	13800000	17300000	11100000	14000	160000	14300000	11600000	5530	17400000	15900000	10400000	10700000	15900000	12500000	11500000	11400000	13200000	11100	7650	6600	18200000	21400000	11700000	14400000	16600000
met_8628	2620	6500000	2340	5660000	4330000	12700	0	0	2950000	5280	0	0	6320	3570	28700	6720000	3380000	3530000	4940000	919000	0	0	0	3290000	5920000	248000	3990000	6560000
met_8630	2620	7090000	2340	6090000	4380000	12700	0	0	3060000	5280	0	0	6320	3570	28700	6840000	3340000	3710000	4940000	1010000	0	0	0	3330000	5540000	248000	4070000	6760000
met_8632	4880000	2350000	13200000	2540000	4450000	1340000	0	0	3210000	608000	0	2760000	4050000	1940000	1740000	2120000	2440000	4080000	2890000	3770000	0	0	0	3740000	5110000	1560000	2520000	4340000
met_8647	2840000	1290000	1800000	1370000	1530000	886000	0	0	1290000	1420000	0	2820000	1210000	113000	167000	1700000	799000	568000	702000	2310000	0	0	0	1670000	2860000	1110000	1460000	829000
met_8658	1310000	410000	807000	430000	1120000	499000	0	2580	931000	473000	0	989000	1230000	623000	773000	953000	570000	232000	900000	609000	0	0	0	982000	1950000	320000	1370000	1940000
met_8659	2000000	617000	1310000	569000	421000	646000	0	0	758000	705000	0	919000	275000	1000000	4320	1400000	400000	477000	332000	680000	0	0	0	1080000	1880000	667000	1210000	575000
met_8670	0	603000	0	1200000	862000	5660000	0	2490	3270000	4780000	0	0	0	0	496000	730000	2290000	684000	779000	17200000	0	0	0	3840000	1460000	12800000	3090000	2100000
met_8673	1090000	1370000	334000	314000	180000	662000	0	0	553000	369000	0	318000	805000	136000	175000	621000	1690000	257000	123000	102000	0	0	0	674000	1410000	170000	970000	673000
met_8680	464000	367000	814000	316000	1250000	756000	0	0	746000	375000	0	896000	1080000	725000	1050000	471000	711000	284000	580000	561000	0	0	0	959000	1210000	617000	1250000	834000
met_8688	6990	2640000	2570	1640000	7330	95300	0	0	2880	4720	1400	5950	7510	2950	227000	3050	14900	3790	4620	21200	0	0	0	1630000	946000	1120000	672000	1240000
met_8689	589000	555000	500000	500000	605000	2350	0	0	540000	522000	0	400000	427000	590000	1750	546000	519000	617000	502000	736000	0	0	1910	615000	918000	4160	548000	543000
met_8703	1460000	1270000	1890000	1280000	872000	527000	3910	0	1100000	330000	3400	1190000	1010000	769000	660000	770000	1020000	1650000	472000	956000	3230	0	0	1210000	781000	695000	843000	1100000
met_8705	868000	684000	1470000	1440000	1140000	1250000	0	0	1240000	1090000	0	820000	937000	1200000	1170000	724000	499000	674000	977000	2530000	0	0	0	1380000	774000	2520000	412000	930000
met_872	83900	70700	89100	84300	76300	70100	90100	90100	77100	79600	129000	79900	83300	63000	76200	81700	79500	68400	62300	68300	110000	135000	117000	111000	96100	93700	80900	82000
met_8722	232000	14900	776000	155000	226000	125000	0	0	104000	114000	0	252000	170000	154000	132000	245000	262000	416000	106000	408000	3930	0	0	171000	591000	106000	249000	190000
met_8723	544000	225000	532000	323000	386000	192000	0	0	324000	186000	0	385000	358000	200000	178000	363000	226000	286000	231000	271000	0	0	0	426000	581000	213000	326000	379000
met_8728	932000	577000	908000	314000	360000	279000	0	0	435000	117000	0	641000	350000	292000	302000	336000	365000	752000	133000	541000	0	0	0	549000	562000	134000	423000	432000
met_874	352000	37600	329000	577000	58400	578000	90000	223000	0	0	426000	233000	258000	231000	353000	230000	329000	228000	461000	173000	557000	0	0	0	0	256000	248000	522000
met_8750	275000	187000	308000	260000	150000	106000	0	0	222000	184000	0	335000	213000	94300	92100	270000	191000	145000	106000	636000	0	0	0	294000	455000	231000	277000	128000
met_8752	589000	262000	697000	426000	591000	241000	0	0	429000	134000	0	342000	462000	271000	320000	299000	544000	651000	439000	191000	0	0	0	447000	439000	229000	319000	521000
met_8756	0	99700	0	119000	138000	72700	0	0	71200	97900	0	0	5310	0	44200	640000	76300	51900	142000	148000	0	0	0	54800	434000	133000	41900	125000
met_8764	704000	191000	2090000	352000	805000	148000	0	0	353000	250000	0	544000	312000	176000	194000	564000	545000	561000	177000	235000	2660	0	0	585000	410000	145000	639000	387000
met_8781	258000	178000	361000	395000	340000	144000	14900	15800	198000	92600	13200	182000	367000	149000	98000	333000	150000	289000	238000	261000	11300	20000	19200	240000	361000	154000	230000	276000
met_8786	152000	200000	513000	589000	464000	171000	0	0	337000	213000	0	250000	275000	215000	259000	204000	387000	477000	315000	598000	0	0	0	442000	349000	310000	475000	281000
met_8814	339000	145000	311000	200000	237000	146000	0	0	204000	142000	0	227000	197000	129000	149000	219000	141000	152000	136000	160000	0	0	0	218000	303000	153000	210000	182000
met_8831	459000	284000	1350000	411000	501000	277000	0	0	302000	179000	0	367000	615000	556000	362000	366000	333000	413000	277000	157000	0	0	0	360000	277000	339000	400000	318000
met_8835	296000	263000	271000	375000	191000	357000	0	0	257000	188000	0	213000	683000	232000	259000	247000	198000	265000	181000	109000	0	2660	0	297000	272000	370000	185000	325000
met_8849	267000	111000	224000	154000	175000	127000	0	0	143000	148000	0	244000	157000	17800	20800	185000	98900	64000	71000	194000	0	0	0	191000	255000	151000	177000	87200
met_8876	0	187000	765000	428000	251000	274000	0	0	283000	340000	0	332000	278000	390000	82600	249000	318000	391000	312000	240000	0	0	0	493000	224000	227000	350000	30500
met_8880	537000	983000	194000	138000	132000	651000	2230	0	276000	426000	2450	498000	183000	215000	3490	109000	140000	178000	209000	253000	3750	0	3360	329000	220000	16500	187000	178000
met_8885	256000	212000	211000	212000	21700	215000	18100	167000	178000	26500	19600	203000	209000	175000	141000	211000	171000	9690	11400	176000	27700	18100	5980	22300	217000	203000	194000	11300
met_8895	268000	248000	184000	179000	124000	218000	0	0	198000	241000	0	234000	285000	138000	153000	168000	272000	172000	155000	239000	0	0	0	265000	211000	246000	271000	242000
met_8901	485000	221000	133000	224000	110000	141000	0	0	228000	485000	0	90800	258000	95100	110000	135000	198000	99200	193000	511000	0	0	0	269000	207000	281000	91900	278000
met_8902	0	105000	0	85300	85000	81200	0	0	76300	61500	0	0	4560	0	48400	178000	71000	58300	94800	158000	0	0	0	79300	206000	112000	63100	123000
met_8907	68700	276000	350000	307000	196000	325000	0	0	272000	269000	0	243000	219000	295000	246000	245000	295000	281000	175000	268000	0	0	0	338000	202000	376000	245000	210000
met_8918	130000	144000	136000	156000	86200	87800	0	0	156000	118000	0	136000	360000	152000	157000	119000	87700	133000	94400	59200	0	0	0	220000	196000	101000	95000	273000
met_892	84100	75500	79400	82300	76700	73800	88800	81900	74400	86400	140000	77500	79000	80400	69200	84200	74900	71000	65800	73800	94200	93800	96300	92800	89800	85800	86900	85400
met_8922	198000	174000	243000	201000	193000	239000	0	0	231000	214000	0	188000	208000	241000	206000	162000	230000	191000	189000	225000	0	0	0	233000	192000	280000	203000	140000
met_8940	186000	145000	169000	170000	136000	146000	95500	139000	139000	131000	103000	150000	203000	139000	10700	133000	141000	130000	115000	145000	137000	149000	87800	141000	183000	214000	147000	149000
met_8945	191000	152000	170000	224000	184000	3100	145000	2280	139000	166000	206000	159000	179000	170000	2850	179000	169000	191000	148000	173000	123000	124000	116000	134000	181000	200000	190000	168000
met_8947	199000	95200	210000	135000	152000	116000	0	0	135000	116000	0	207000	190000	46000	28900	163000	116000	66700	75100	167000	0	0	0	154000	181000	131000	151000	78400
met_8958	131000	186000	64500	391000	77700	174000	0	0	207000	126000	0	89500	126000	767000	273000	166000	72300	516000	92700	181000	0	0	0	239000	177000	86300	105000	335000
met_8963	2470	302000	0	183000	136000	35700	0	0	152000	40700	0	0	0	0	85500	165000	162000	173000	125000	69900	0	0	0	203000	174000	55200	138000	192000
met_8976	397000	442000	132000	239000	263000	465000	0	0	208000	220000	0	230000	216000	155000	141000	183000	207000	267000	139000	417000	1420	0	0	245000	162000	171000	118000	217000
met_898	113000	116000	90800	102000	99100	92100	88500	96800	94900	103000	154000	96500	96600	100000	86400	98900	97400	90100	85800	86900	113000	141000	116000	119000	115000	104000	110000	109000
met_8988	226000	123000	547000	161000	99600	160000	0	0	251000	155000	0	1190000	228000	55000	17400	77400	192000	121000	153000	495000	0	0	0	256000	157000	256000	192000	211000
met_8991	298000	47600	3140	212000	12900	33800	0	0	65000	106000	0	10600	40700	7270	7070	95900	67900	46700	76100	63300	0	0	0	74300	155000	50000	44700	43600
met_8997	223000	133000	80600	156000	66400	88800	0	0	116000	258000	0	67300	155000	64400	91300	99300	91300	71800	120000	199000	0	0	0	146000	151000	163000	86200	148000
met_9005	91300	73800	124000	82400	119000	92300	0	0	92500	92600	0	100000	97400	71600	52500	133000	52900	116000	90200	138000	0	0	0	95000	147000	43400	163000	60000
met_9045	229000	511000	126000	77200	83100	313000	0	0	179000	243000	0	264000	137000	165000	27700	85700	135000	117000	147000	158000	0	0	0	184000	128000	157000	148000	121000
met_9055	226000	26600	147000	200000	52200	38900	0	0	79100	30700	0	51200	86400	83700	29800	80700	42700	72700	50700	58000	0	0	0	82200	125000	47500	28100	78700
met_9064	243000	191000	223000	112000	123000	177000	0	0	139000	121000	0	199000	173000	117000	64100	117000	166000	75800	94500	118000	0	0	0	175000	122000	132000	138000	99800
met_9071	219000	118000	316000	79600	178000	271000	0	0	151000	188000	0	198000	246000	85800	58000	114000	148000	83000	86500	293000	0	0	0	187000	121000	166000	102000	85400
met_9078	188000	114000	176000	156000	147000	204000	0	0	186000	141000	0	192000	843000	142000	90600	295000	137000	121000	147000	189000	0	0	0	241000	119000	117000	189000	37400
met_9095	401000	26700	324000	54400	87300	106000	0	0	91400	57000	0	115000	80000	52000	26600	141000	12300	29500	43900	52700	0	0	0	91500	116000	73600	14900	40300
met_9100	146000	570000	203000	816000	93400	98800	0	0	103000	62500	0	113000	1600000	477000	618000	82200	98800	123000	63500	109000	0	0	0	118000	115000	816000	558000	730000
met_9110	53600	209000	89200	166000	137000	77700	128000	128000	45300	247000	75600	52200	115000	56500	97300	110000	152000	119000	94600	138000	87500	155000	219000	126000	112000	55800	60200	65900
met_9115	266000	15800	340000	31800	93500	100000	0	0	82400	75800	0	94500	76700	43700	15400	96100	19200	19100	33800	50400	0	0	0	92500	110000	77000	19000	47700
met_9118	228000	136000	759000	543000	696000	234000	0	0	350000	90800	0	156000	818000	209000	176000	267000	595000	714000	417000	92700	0	0	0	409000	109000	280000	299000	465000
met_9139	110000	138000	147000	85200	119000	127000	0	0	127000	46300	0	143000	302000	67800	52900	122000	197000	91900	108000	94200	0	0	0	136000	104000	47600	151000	123000
met_9150	124000	91200	294000	186000	127000	132000	0	0	137000	154000	0	135000	142000	177000	45500	120000	158000	184000	157000	134000	0	0	0	182000	102000	100000	163000	15500
met_9156	102000	119000	115000	107000	117000	0	0	0	126000	235000	0	103000	147000	107000	3820	114000	111000	103000	104000	97600	0	0	0	177000	101000	0	150000	185000
met_9172	133000	80000	177000	75900	128000	203000	0	0	115000	89900	0	86000	114000	49500	42200	94400	229000	62200	82600	127000	0	0	0	144000	97600	89400	189000	90900
met_9196	645000	627000	567000	147000	185000	829000	0	0	320000	555000	0	532000	635000	200000	88500	307000	340000	127000	94400	570000	0	0	0	367000	94000	239000	289000	77400
met_9206	76700	80600	89100	78400	80100	53000	109000	102000	92400	81500	120000	80200	66700	67900	47500	81700	68900	59400	65200	68600	114000	122000	125000	89300	92400	77100	83800	86700
met_9212	109000	94200	117000	139000	115000	109000	82700	76400	106000	88100	93400	88300	110000	94200	96000	115000	109000	130000	86300	81600	87000	79100	87400	108000	91000	133000	114000	132000
met_9217	128000	20400	84700	119000	33700	20200	0	0	52100	15500	0	34900	53500	55100	18000	51200	21900	30300	34300	34200	0	0	0	53400	90300	26400	24600	55500
met_9238	286000	157000	240000	235000	130000	124000	0	0	184000	61700	0	141000	424000	224000	165000	200000	170000	173000	145000	52000	0	0	0	283000	88300	151000	146000	270000
met_9239	88000	59000	40900	57800	44900	85200	0	0	50600	50400	0	58800	45500	82500	47900	72400	39600	55800	23700	66000	0	0	0	69500	88200	62100	43900	43800
met_9244	64000	109000	74200	52100	77400	98100	0	0	61200	54600	0	89700	64200	42600	53500	62300	56500	54300	57200	55700	0	0	0	72800	87400	46300	65100	57200
met_9258	0	104000	0	77400	72000	18800	0	0	51100	13900	0	0	11300	0	44400	72100	48600	63500	61700	21600	0	0	0	67400	85900	16500	50900	105000
met_9259	86200	88700	77600	78500	80100	79400	83000	77400	78100	72100	92900	84000	70600	76800	66900	71300	72300	74800	68300	80300	81000	85800	97800	94700	85600	80700	81900	81700
met_9277	230000	177000	96500	115000	78000	182000	0	0	109000	87600	0	139000	90900	137000	80700	138000	62800	64500	56800	93300	0	0	0	134000	83600	67700	111000	107000
met_9288	18700	68500	137000	45600	57400	30000	0	0	43200	27100	0	36700	57700	27400	11400	17500	33500	61700	27300	70500	0	0	0	56600	82400	49600	27400	64400
met_9294	164000	151000	157000	77100	95000	119000	0	0	95800	93900	0	143000	135000	106000	36300	103000	131000	57700	82700	82600	0	0	0	129000	82000	87400	114000	70100
met_9301	98900	13400	347000	59400	121000	116000	0	0	103000	51200	0	80200	187000	97200	63100	90800	44800	57400	59400	114000	0	0	0	113000	81200	175000	36400	83900
met_9307	112000	111000	140000	139000	95100	115000	0	0	108000	94400	0	94300	131000	95000	72100	90200	137000	91000	81500	104000	0	0	0	119000	80500	92300	80500	79800
met_9338	284000	19600	171000	38900	55700	80600	0	0	68900	41200	0	75500	51900	46000	26600	105000	6490	14900	27300	38800	0	0	0	63700	76600	53300	7190	45200
met_934	374000	585000	236000	252000	261000	428000	84100	88800	295000	342000	120000	441000	556000	307000	172000	303000	277000	191000	171000	268000	78300	94000	130000	372000	241000	255000	387000	200000
met_9341	135000	105000	150000	96400	95100	112000	24600	19100	92500	71500	32200	84700	99300	77500	31600	72900	100000	80200	70700	96900	26000	24900	34900	129000	76400	95700	105000	105000
met_9382	188000	186000	89100	235000	96400	140000	0	0	128000	182000	0	165000	259000	111000	18600	148000	189000	125000	51900	168000	0	0	0	182000	73900	109000	181000	76500
met_939	95300	91300	86400	81900	42100	72500	83900	9150	80000	79800	17700	85100	86500	80200	73600	61800	65700	11100	72400	75000	92500	99900	105000	93200	89900	92200	79900	95600
met_9392	256000	101000	516000	327000	388000	122000	0	0	235000	85600	0	129000	547000	91300	114000	161000	306000	369000	282000	99200	0	0	0	222000	72700	157000	177000	310000
met_9393	60400	51700	88900	108000	59600	54100	0	0	71100	68100	0	56300	74700	73600	48900	78900	90000	83300	83600	89000	0	0	0	105000	72400	83300	76700	11100
